,75,45,62,55,16,35,60,70,65,30,22,25,20
27194,,,,153.0,,,,,,,,,
28315,,,,153.0,,,,,,,,,
28880,,,,153.0,,,,,,,,,
28925,,,,153.0,,,,,,,,,
29163,,,,153.0,,,,,,,,,
29164,,,,153.0,,,,,,,,,
29209,,,,153.0,,,,,,,,,
29337,,,,1819.0,,,,,,,,,
29345,,,,153.0,,,,,,,,,
29423,,,,153.0,,,,,,,,,
29737,,,,5680.0,,,,,,,,,
29978,,,,153.0,,,,,,,,,
29986,,,,153.0,,,,,,,,,
30304,,,,153.0,,,,,,,,,
30623,,,,153.0,,,,,,,,,
30897,,,,153.0,,,,,,,,,
30989,,,,1728.0,,,,,,,,,
31097,,,,153.0,,,,,,,,,
31307,,,,153.0,,,,,,,,,
32146,,,,153.0,,,,,,,,,
32158,,,,9770.0,,,,,,,,,
32678,,,,1728.0,,,,,,,,,
33097,,,,153.0,,,,,,,,,
33350,,,,153.0,,,,,,,,,
34586,,,,153.0,,,,,,,,,
34678,,,,153.0,,,,,,,,,
35516,,,,153.0,,,,,,,,,
36118,,,,1728.0,,,,,,,,,
36320,,,,153.0,,,,,,,,,
36600,,,,153.0,,,,,,,,,
37150,,,,153.0,,,,,,,,,
37303,,,,153.0,,,,,,,,,
37447,,,,153.0,,,,,,,,,
37482,,,,153.0,,,,,,,,,
37533,,,,153.0,,,,,,,,,
37548,,,,153.0,,,,,,,,,
37708,,,,153.0,,,,,,,,,
38234,,,,153.0,,,,,,,,,
38383,,,,153.0,,,,,,,,,
38777,,,,153.0,,,,,,,,,
38874,,,,55681.0,,,,,,,,,
39887,,,,153.0,,,,,,,,,
40364,,,,153.0,,,,,,,,,
41407,,,,153.0,,,,,,,,,
41409,,,,153.0,,,,,,,,,
41411,,,,153.0,,,,,,,,,
41487,,,,153.0,,,,,,,,,
41582,,,,153.0,,,,,,,,,
41666,,,,153.0,,,,,,,,,
42965,,,,153.0,,,,,,,,,
43024,,,,153.0,,,,,,,,,
43131,,,,2011.0,,,,,,,,,
43242,,,,153.0,,,,,,,,,
43253,,,,153.0,,,,,,,,,
43932,,,,153.0,,,,,,,,,
43947,,,,153.0,,,,,,,,,
43972,,,,153.0,,,,,,,,,
44087,,,,153.0,,,,,,,,,
44308,,,,6125.0,,,,,,,,,
44611,,,,153.0,,,,,,,,,
44679,,,,153.0,,,,,,,,,
44751,,,,153.0,,,,,,,,,
44873,,,,153.0,,,,,,,,,
46423,,,,153.0,,,,,,,,,
46741,,,,153.0,,,,,,,,,
47101,,,,153.0,,,,,,,,,
47272,,,,153.0,,,,,,,,,
47318,,,,153.0,,,,,,,,,
47999,,,,153.0,,,,,,,,,
48000,,,,153.0,,,,,,,,,
48611,,,,153.0,,,,,,,,,
48808,,,,153.0,,,,,,,,,
49078,,,,153.0,,,,,,,,,
49230,,,,153.0,,,,,,,,,
49330,,,,153.0,,,,,,,,,
49922,,,,4856.0,,,,,,,,,
51181,,,,153.0,,,,,,,,,
51373,,,,153.0,,,,,,,,,
51384,,,,153.0,,,,,,,,,
51777,,,,153.0,,,,,,,,,
52160,,,,1043.0,,,,,,,,,
52299,,,,153.0,,,,,,,,,
53251,,,,153.0,,,,,,,,,
53268,,,,153.0,,,,,,,,,
54368,,,,1043.0,,,,,,,,,
55048,,,,153.0,,,,,,,,,
55097,,,,153.0,,,,,,,,,
55207,,,,153.0,,,,,,,,,
55365,,,,153.0,,,,,,,,,
55448,,,,153.0,,,,,,,,,
55612,,,,14359.0,,,,,,,,,
56667,,,,153.0,,,,,,,,,
58159,,,,153.0,,,,,,,,,
58258,,,,153.0,,,,,,,,,
58320,,,,153.0,,,,,,,,,
58462,,,,153.0,,,,,,,,,
58682,,,,153.0,,,,,,,,,
58787,,,,153.0,,,,,,,,,
59015,,,,153.0,,,,,,,,,
60286,,,,19738.0,,,,,,,,,
60539,,,,153.0,,,,,,,,,
60969,,,,153.0,,,,,,,,,
61076,,,,153.0,,,,,,,,,
61211,,,,27249.0,,,,,,,,,
63176,,,,29486.0,,,,,,,,,
65007,,,,153.0,,,,,,,,,
66615,,,,7305.0,,,,,,,,,
67304,,,,153.0,,,,,,,,,
67653,,,,153.0,,,,,,,,,
67856,,,,153.0,,,,,,,,,
68534,,,,153.0,,,,,,,,,
69041,,,,153.0,,,,,,,,,
69449,,,,153.0,,,,,,,,,
70501,,,,153.0,,,,,,,,,
71804,,,,153.0,,,,,,,,,
72577,,,,153.0,,,,,,,,,
72755,,,,153.0,,,,,,,,,
73266,,,,153.0,,,,,,,,,
73911,,,,153.0,,,,,,,,,
74042,,,,153.0,,,,,,,,,
74119,,,,1043.0,,,,,,,,,
74222,,,,153.0,,,,,,,,,
74927,,,,153.0,,,,,,,,,
75479,,,,153.0,,,,,,,,,
75820,,,,153.0,,,,,,,,,
76039,,,,153.0,,,,,,,,,
76621,,,,153.0,,,,,,,,,
76675,,,,153.0,,,,,,,,,
76698,,,,153.0,,,,,,,,,
77667,,,,153.0,,,,,,,,,
78936,,,,153.0,,,,,,,,,
14244,,,,,26524.0,,,,,,,,
16158,,,,,21409.0,,,,,,,,
19103,,,,,26524.0,,,,,,,,
24805,,,,,21409.0,,,,,,,,
30516,,,,,1706.0,,,,,,,,
33960,,,,,1706.0,,,,,,,,
47308,,,,,1706.0,,,,,,,,
60323,,,,,17450.0,,,,,,,,
62432,,,,,1706.0,,,,,,,,
13,,,,,,129.0,,,,,,,
277,,,,,,129.0,,,,,,,
281,,,,,,70.0,,,,,,,
936,,,,,,129.0,,,,,,,
938,,,,,,6285.0,,,,,,,
1297,,,,,,129.0,,,,,,,
1391,,,,,,129.0,,,,,,,
1406,,,,,,40423.0,,,,,,,
1420,,,,,,129.0,,,,,,,
1435,,,,,,5507.0,,,,,,,
1462,,,,,,129.0,,,,,,,
1528,,,,,,129.0,,,,,,,
1629,,,,,,129.0,,,,,,,
1992,,,,,,2068.0,,,,,,,
2435,,,,,,129.0,,,,,,,
3531,,,,,,4611.0,,,,,,,
3658,,,,,,74.0,,,,,,,
3708,,,,,,2545.0,,,,,,,
4043,,,,,,129.0,,,,,,,
4064,,,,,,129.0,,,,,,,
4207,,,,,,129.0,,,,,,,
4364,,,,,,57111.0,,,,,,,
4413,,,,,,129.0,,,,,,,
4529,,,,,,129.0,,,,,,,
4752,,,,,,70.0,,,,,,,
4761,,,,,,129.0,,,,,,,
5062,,,,,,129.0,,,,,,,
5449,,,,,,129.0,,,,,,,
5517,,,,,,129.0,,,,,,,
5613,,,,,,6285.0,,,,,,,
5745,,,,,,129.0,,,,,,,
5915,,,,,,129.0,,,,,,,
5940,,,,,,129.0,,,,,,,
5995,,,,,,2545.0,,,,,,,
6052,,,,,,129.0,,,,,,,
6091,,,,,,8295.0,,,,,,,
6496,,,,,,129.0,,,,,,,
6738,,,,,,129.0,,,,,,,
6925,,,,,,70.0,,,,,,,
8177,,,,,,129.0,,,,,,,
8355,,,,,,129.0,,,,,,,
8424,,,,,,74.0,,,,,,,
8451,,,,,,129.0,,,,,,,
8990,,,,,,129.0,,,,,,,
9483,,,,,,70.0,,,,,,,
9738,,,,,,129.0,,,,,,,
9757,,,,,,2068.0,,,,,,,
10513,,,,,,2545.0,,,,,,,
10841,,,,,,6285.0,,,,,,,
10851,,,,,,129.0,,,,,,,
11318,,,,,,2545.0,,,,,,,
11436,,,,,,129.0,,,,,,,
11623,,,,,,129.0,,,,,,,
11724,,,,,,2545.0,,,,,,,
11795,,,,,,129.0,,,,,,,
12241,,,,,,2068.0,,,,,,,
12291,,,,,,5507.0,,,,,,,
12441,,,,,,129.0,,,,,,,
13709,,,,,,2545.0,,,,,,,
13833,,,,,,24560.0,,,,,,,
14157,,,,,,129.0,,,,,,,
14195,,,,,,129.0,,,,,,,
14476,,,,,,129.0,,,,,,,
14503,,,,,,129.0,,,,,,,
14663,,,,,,2068.0,,,,,,,
15413,,,,,,129.0,,,,,,,
15491,,,,,,129.0,,,,,,,
15495,,,,,,29194.0,,,,,,,
16154,,,,,,1853.0,,,,,,,
16670,,,,,,129.0,,,,,,,
17053,,,,,,129.0,,,,,,,
17493,,,,,,129.0,,,,,,,
17600,,,,,,2545.0,,,,,,,
17604,,,,,,129.0,,,,,,,
18277,,,,,,2545.0,,,,,,,
18371,,,,,,129.0,,,,,,,
18387,,,,,,5507.0,,,,,,,
18551,,,,,,1853.0,,,,,,,
18692,,,,,,70.0,,,,,,,
19025,,,,,,2545.0,,,,,,,
19082,,,,,,129.0,,,,,,,
19689,,,,,,2545.0,,,,,,,
19968,,,,,,129.0,,,,,,,
20436,,,,,,7337.0,,,,,,,
20454,,,,,,70.0,,,,,,,
20587,,,,,,1138.0,,,,,,,
20703,,,,,,129.0,,,,,,,
20775,,,,,,2068.0,,,,,,,
20833,,,,,,74.0,,,,,,,
20929,,,,,,2068.0,,,,,,,
20965,,,,,,8295.0,,,,,,,
21292,,,,,,129.0,,,,,,,
21516,,,,,,129.0,,,,,,,
21999,,,,,,129.0,,,,,,,
22182,,,,,,129.0,,,,,,,
22854,,,,,,8295.0,,,,,,,
23019,,,,,,70.0,,,,,,,
23422,,,,,,129.0,,,,,,,
23676,,,,,,129.0,,,,,,,
23710,,,,,,129.0,,,,,,,
23768,,,,,,1138.0,,,,,,,
23958,,,,,,129.0,,,,,,,
23975,,,,,,72774.0,,,,,,,
24132,,,,,,4397.0,,,,,,,
24160,,,,,,129.0,,,,,,,
24364,,,,,,129.0,,,,,,,
24368,,,,,,70.0,,,,,,,
24601,,,,,,70.0,,,,,,,
25088,,,,,,129.0,,,,,,,
25404,,,,,,44091.0,,,,,,,
25969,,,,,,129.0,,,,,,,
26079,,,,,,129.0,,,,,,,
26675,,,,,,2545.0,,,,,,,
26747,,,,,,129.0,,,,,,,
27085,,,,,,2545.0,,,,,,,
27330,,,,,,6285.0,,,,,,,
27412,,,,,,72774.0,,,,,,,
27589,,,,,,17308.0,,,,,,,
27637,,,,,,26936.0,,,,,,,
27692,,,,,,129.0,,,,,,,
27898,,,,,,129.0,,,,,,,
28212,,,,,,2545.0,,,,,,,
28213,,,,,,138.0,,,,,,,
28794,,,,,,129.0,,,,,,,
29631,,,,,,129.0,,,,,,,
29971,,,,,,129.0,,,,,,,
30018,,,,,,2068.0,,,,,,,
30078,,,,,,129.0,,,,,,,
30962,,,,,,129.0,,,,,,,
31153,,,,,,129.0,,,,,,,
32265,,,,,,129.0,,,,,,,
32684,,,,,,2545.0,,,,,,,
33191,,,,,,129.0,,,,,,,
33266,,,,,,70.0,,,,,,,
33472,,,,,,129.0,,,,,,,
33566,,,,,,2545.0,,,,,,,
33669,,,,,,129.0,,,,,,,
33961,,,,,,2068.0,,,,,,,
34055,,,,,,129.0,,,,,,,
34067,,,,,,34200.0,,,,,,,
34184,,,,,,1389.0,,,,,,,
34351,,,,,,129.0,,,,,,,
34372,,,,,,129.0,,,,,,,
34447,,,,,,2545.0,,,,,,,
34524,,,,,,129.0,,,,,,,
34803,,,,,,72774.0,,,,,,,
34921,,,,,,129.0,,,,,,,
35276,,,,,,129.0,,,,,,,
35298,,,,,,1889.0,,,,,,,
35697,,,,,,2545.0,,,,,,,
35890,,,,,,129.0,,,,,,,
35995,,,,,,129.0,,,,,,,
36089,,,,,,129.0,,,,,,,
36251,,,,,,129.0,,,,,,,
36539,,,,,,129.0,,,,,,,
36569,,,,,,129.0,,,,,,,
36808,,,,,,129.0,,,,,,,
36908,,,,,,129.0,,,,,,,
37158,,,,,,129.0,,,,,,,
37367,,,,,,129.0,,,,,,,
38493,,,,,,41464.0,,,,,,,
38582,,,,,,129.0,,,,,,,
38787,,,,,,129.0,,,,,,,
38900,,,,,,2545.0,,,,,,,
39197,,,,,,70.0,,,,,,,
39306,,,,,,300.0,,,,,,,
39544,,,,,,129.0,,,,,,,
39643,,,,,,70.0,,,,,,,
39952,,,,,,129.0,,,,,,,
39955,,,,,,2545.0,,,,,,,
39995,,,,,,2357.0,,,,,,,
40088,,,,,,129.0,,,,,,,
40600,,,,,,129.0,,,,,,,
40649,,,,,,70.0,,,,,,,
40800,,,,,,129.0,,,,,,,
40902,,,,,,129.0,,,,,,,
40908,,,,,,129.0,,,,,,,
40935,,,,,,70.0,,,,,,,
40958,,,,,,129.0,,,,,,,
41043,,,,,,129.0,,,,,,,
41928,,,,,,2545.0,,,,,,,
42057,,,,,,74.0,,,,,,,
42196,,,,,,129.0,,,,,,,
42291,,,,,,129.0,,,,,,,
42367,,,,,,129.0,,,,,,,
42386,,,,,,129.0,,,,,,,
42692,,,,,,70.0,,,,,,,
42785,,,,,,2545.0,,,,,,,
43021,,,,,,129.0,,,,,,,
43166,,,,,,2545.0,,,,,,,
43186,,,,,,129.0,,,,,,,
43619,,,,,,2545.0,,,,,,,
43929,,,,,,5396.0,,,,,,,
44094,,,,,,129.0,,,,,,,
44129,,,,,,15194.0,,,,,,,
44144,,,,,,129.0,,,,,,,
44293,,,,,,2545.0,,,,,,,
44424,,,,,,2545.0,,,,,,,
44493,,,,,,2545.0,,,,,,,
44620,,,,,,129.0,,,,,,,
44717,,,,,,2068.0,,,,,,,
45135,,,,,,70.0,,,,,,,
46253,,,,,,2545.0,,,,,,,
46472,,,,,,70.0,,,,,,,
46493,,,,,,2545.0,,,,,,,
46536,,,,,,2068.0,,,,,,,
46685,,,,,,129.0,,,,,,,
46838,,,,,,129.0,,,,,,,
47044,,,,,,129.0,,,,,,,
47125,,,,,,2545.0,,,,,,,
47276,,,,,,6285.0,,,,,,,
47329,,,,,,70.0,,,,,,,
48472,,,,,,129.0,,,,,,,
48964,,,,,,954.0,,,,,,,
48974,,,,,,6285.0,,,,,,,
49139,,,,,,74.0,,,,,,,
49538,,,,,,129.0,,,,,,,
49540,,,,,,70.0,,,,,,,
49835,,,,,,70.0,,,,,,,
49940,,,,,,129.0,,,,,,,
50665,,,,,,129.0,,,,,,,
51037,,,,,,129.0,,,,,,,
51671,,,,,,2545.0,,,,,,,
51849,,,,,,129.0,,,,,,,
52047,,,,,,74.0,,,,,,,
52102,,,,,,49657.0,,,,,,,
52572,,,,,,129.0,,,,,,,
52817,,,,,,129.0,,,,,,,
52910,,,,,,954.0,,,,,,,
53027,,,,,,300.0,,,,,,,
53204,,,,,,129.0,,,,,,,
53476,,,,,,6285.0,,,,,,,
54094,,,,,,129.0,,,,,,,
54105,,,,,,70.0,,,,,,,
54202,,,,,,129.0,,,,,,,
54951,,,,,,129.0,,,,,,,
56200,,,,,,129.0,,,,,,,
56650,,,,,,129.0,,,,,,,
56716,,,,,,129.0,,,,,,,
57420,,,,,,70.0,,,,,,,
58160,,,,,,8295.0,,,,,,,
58191,,,,,,74.0,,,,,,,
58673,,,,,,15194.0,,,,,,,
59043,,,,,,129.0,,,,,,,
59698,,,,,,300.0,,,,,,,
60100,,,,,,129.0,,,,,,,
60325,,,,,,129.0,,,,,,,
60354,,,,,,74.0,,,,,,,
60358,,,,,,129.0,,,,,,,
60714,,,,,,6285.0,,,,,,,
61171,,,,,,129.0,,,,,,,
61446,,,,,,129.0,,,,,,,
61911,,,,,,129.0,,,,,,,
62159,,,,,,1138.0,,,,,,,
62222,,,,,,2068.0,,,,,,,
62248,,,,,,129.0,,,,,,,
62319,,,,,,2545.0,,,,,,,
62356,,,,,,129.0,,,,,,,
62663,,,,,,129.0,,,,,,,
63019,,,,,,129.0,,,,,,,
63696,,,,,,74.0,,,,,,,
63781,,,,,,129.0,,,,,,,
63925,,,,,,954.0,,,,,,,
64773,,,,,,70.0,,,,,,,
64999,,,,,,129.0,,,,,,,
65875,,,,,,129.0,,,,,,,
66280,,,,,,129.0,,,,,,,
66504,,,,,,2545.0,,,,,,,
67051,,,,,,6285.0,,,,,,,
67057,,,,,,2545.0,,,,,,,
67182,,,,,,129.0,,,,,,,
67683,,,,,,70.0,,,,,,,
68134,,,,,,129.0,,,,,,,
68272,,,,,,129.0,,,,,,,
68687,,,,,,129.0,,,,,,,
68723,,,,,,70.0,,,,,,,
69533,,,,,,129.0,,,,,,,
70131,,,,,,129.0,,,,,,,
70282,,,,,,70.0,,,,,,,
70345,,,,,,72774.0,,,,,,,
70604,,,,,,2545.0,,,,,,,
70616,,,,,,2545.0,,,,,,,
70792,,,,,,25238.0,,,,,,,
70881,,,,,,129.0,,,,,,,
70913,,,,,,129.0,,,,,,,
71333,,,,,,129.0,,,,,,,
71534,,,,,,129.0,,,,,,,
71583,,,,,,129.0,,,,,,,
71626,,,,,,129.0,,,,,,,
71655,,,,,,129.0,,,,,,,
72006,,,,,,129.0,,,,,,,
72018,,,,,,6285.0,,,,,,,
72094,,,,,,6934.0,,,,,,,
72395,,,,,,8295.0,,,,,,,
72425,,,,,,2068.0,,,,,,,
72480,,,,,,8295.0,,,,,,,
72657,,,,,,1889.0,,,,,,,
72664,,,,,,129.0,,,,,,,
73046,,,,,,129.0,,,,,,,
73490,,,,,,2545.0,,,,,,,
73900,,,,,,2545.0,,,,,,,
74189,,,,,,2545.0,,,,,,,
74213,,,,,,129.0,,,,,,,
74762,,,,,,129.0,,,,,,,
74831,,,,,,129.0,,,,,,,
75012,,,,,,1889.0,,,,,,,
75104,,,,,,129.0,,,,,,,
75557,,,,,,34200.0,,,,,,,
75788,,,,,,15194.0,,,,,,,
75809,,,,,,129.0,,,,,,,
75959,,,,,,129.0,,,,,,,
76050,,,,,,4637.0,,,,,,,
77553,,,,,,70.0,,,,,,,
77635,,,,,,70.0,,,,,,,
77711,,,,,,2545.0,,,,,,,
77797,,,,,,129.0,,,,,,,
77840,,,,,,129.0,,,,,,,
78039,,,,,,129.0,,,,,,,
78424,,,,,,129.0,,,,,,,
78739,,,,,,2545.0,,,,,,,
78954,,,,,,129.0,,,,,,,
76641,,,,,,,17812.0,,,,,,
354,,,,,,,,73024.0,,,,,
68835,,,,,,,,73024.0,,,,,
6675,,,,,,,,,7594.0,,,,
7981,,,,,,,,,517.0,,,,
10218,,,,,,,,,517.0,,,,
10885,,,,,,,,,517.0,,,,
16896,,,,,,,,,7594.0,,,,
16946,,,,,,,,,7594.0,,,,
17647,,,,,,,,,4754.0,,,,
18885,,,,,,,,,7594.0,,,,
19024,,,,,,,,,4754.0,,,,
26102,,,,,,,,,7594.0,,,,
27405,,,,,,,,,517.0,,,,
27798,,,,,,,,,7594.0,,,,
39479,,,,,,,,,7594.0,,,,
45427,,,,,,,,,7594.0,,,,
50099,,,,,,,,,7594.0,,,,
52031,,,,,,,,,7594.0,,,,
55322,,,,,,,,,7594.0,,,,
56694,,,,,,,,,4754.0,,,,
60388,,,,,,,,,4754.0,,,,
60814,,,,,,,,,517.0,,,,
67602,,,,,,,,,7594.0,,,,
72566,,,,,,,,,7594.0,,,,
74690,,,,,,,,,7594.0,,,,
78218,,,,,,,,,7594.0,,,,
78249,,,,,,,,,7594.0,,,,
78772,,,,,,,,,7594.0,,,,
79050,,,,,,,,,517.0,,,,
799,,,,,,,,,,6098.0,,,
840,,,,,,,,,,140.0,,,
1270,,,,,,,,,,39377.0,,,
1374,,,,,,,,,,2014.0,,,
4900,,,,,,,,,,125.0,,,
6195,,,,,,,,,,6098.0,,,
6358,,,,,,,,,,6098.0,,,
6579,,,,,,,,,,140.0,,,
6674,,,,,,,,,,61099.0,,,
6899,,,,,,,,,,2014.0,,,
8471,,,,,,,,,,140.0,,,
9051,,,,,,,,,,125.0,,,
9785,,,,,,,,,,125.0,,,
9889,,,,,,,,,,10497.0,,,
9934,,,,,,,,,,125.0,,,
10455,,,,,,,,,,10497.0,,,
10486,,,,,,,,,,5591.0,,,
10711,,,,,,,,,,2014.0,,,
13087,,,,,,,,,,125.0,,,
13730,,,,,,,,,,5591.0,,,
14021,,,,,,,,,,125.0,,,
14937,,,,,,,,,,6098.0,,,
16906,,,,,,,,,,140.0,,,
17039,,,,,,,,,,125.0,,,
17244,,,,,,,,,,125.0,,,
18571,,,,,,,,,,6098.0,,,
19338,,,,,,,,,,125.0,,,
21196,,,,,,,,,,2802.0,,,
21364,,,,,,,,,,5774.0,,,
21987,,,,,,,,,,125.0,,,
23009,,,,,,,,,,3458.0,,,
23527,,,,,,,,,,125.0,,,
24827,,,,,,,,,,2014.0,,,
25047,,,,,,,,,,125.0,,,
25114,,,,,,,,,,125.0,,,
25988,,,,,,,,,,2014.0,,,
26257,,,,,,,,,,2014.0,,,
26666,,,,,,,,,,140.0,,,
28166,,,,,,,,,,2802.0,,,
28758,,,,,,,,,,2014.0,,,
28989,,,,,,,,,,6098.0,,,
29669,,,,,,,,,,125.0,,,
31792,,,,,,,,,,2014.0,,,
32451,,,,,,,,,,16978.0,,,
32595,,,,,,,,,,2802.0,,,
32923,,,,,,,,,,6098.0,,,
34529,,,,,,,,,,2014.0,,,
34663,,,,,,,,,,125.0,,,
36085,,,,,,,,,,140.0,,,
36185,,,,,,,,,,125.0,,,
39799,,,,,,,,,,125.0,,,
40503,,,,,,,,,,6098.0,,,
40567,,,,,,,,,,2014.0,,,
40580,,,,,,,,,,140.0,,,
41254,,,,,,,,,,2802.0,,,
42579,,,,,,,,,,6098.0,,,
45118,,,,,,,,,,10179.0,,,
45709,,,,,,,,,,2014.0,,,
46510,,,,,,,,,,6098.0,,,
46826,,,,,,,,,,125.0,,,
49703,,,,,,,,,,125.0,,,
50557,,,,,,,,,,125.0,,,
51129,,,,,,,,,,6098.0,,,
51644,,,,,,,,,,56158.0,,,
52234,,,,,,,,,,125.0,,,
53072,,,,,,,,,,6098.0,,,
54242,,,,,,,,,,10497.0,,,
55624,,,,,,,,,,125.0,,,
55855,,,,,,,,,,125.0,,,
56216,,,,,,,,,,3458.0,,,
58049,,,,,,,,,,125.0,,,
58170,,,,,,,,,,2014.0,,,
58295,,,,,,,,,,10497.0,,,
60295,,,,,,,,,,125.0,,,
60543,,,,,,,,,,6098.0,,,
60723,,,,,,,,,,2014.0,,,
61180,,,,,,,,,,1076.0,,,
61339,,,,,,,,,,5591.0,,,
61680,,,,,,,,,,125.0,,,
61974,,,,,,,,,,125.0,,,
63430,,,,,,,,,,6098.0,,,
63656,,,,,,,,,,125.0,,,
63720,,,,,,,,,,125.0,,,
66971,,,,,,,,,,6098.0,,,
67008,,,,,,,,,,125.0,,,
67628,,,,,,,,,,2014.0,,,
69883,,,,,,,,,,125.0,,,
72131,,,,,,,,,,2802.0,,,
73593,,,,,,,,,,2014.0,,,
75387,,,,,,,,,,6098.0,,,
75624,,,,,,,,,,2229.0,,,
13663,,,,,,,,,,,3669.0,,
14646,,,,,,,,,,,811.0,,
14690,,,,,,,,,,,48633.0,,
22741,,,,,,,,,,,811.0,,
31298,,,,,,,,,,,241.0,,
38095,,,,,,,,,,,3581.0,,
43083,,,,,,,,,,,3669.0,,
46185,,,,,,,,,,,32545.0,,
50106,,,,,,,,,,,4693.0,,
58908,,,,,,,,,,,811.0,,
67800,,,,,,,,,,,3581.0,,
70236,,,,,,,,,,,3581.0,,
71032,,,,,,,,,,,3669.0,,
72809,,,,,,,,,,,8738.0,,
73599,,,,,,,,,,,32545.0,,
6049,,,,,,,,,,,,70362.0,
8070,,,,,,,,,,,,29742.0,
9979,,,,,,,,,,,,1632.0,
19327,,,,,,,,,,,,29990.0,
19936,,,,,,,,,,,,1632.0,
22614,,,,,,,,,,,,37571.0,
25968,,,,,,,,,,,,442.0,
33347,,,,,,,,,,,,830.0,
36171,,,,,,,,,,,,9016.0,
37351,,,,,,,,,,,,1632.0,
38748,,,,,,,,,,,,442.0,
39059,,,,,,,,,,,,29990.0,
43559,,,,,,,,,,,,1632.0,
46445,,,,,,,,,,,,830.0,
46861,,,,,,,,,,,,442.0,
50295,,,,,,,,,,,,801.0,
51540,,,,,,,,,,,,12474.0,
54472,,,,,,,,,,,,35656.0,
55429,,,,,,,,,,,,1632.0,
55888,,,,,,,,,,,,12474.0,
57155,,,,,,,,,,,,6668.0,
59809,,,,,,,,,,,,830.0,
59981,,,,,,,,,,,,21213.0,
60201,,,,,,,,,,,,830.0,
61810,,,,,,,,,,,,34293.0,
64729,,,,,,,,,,,,68237.0,
68838,,,,,,,,,,,,1632.0,
69099,,,,,,,,,,,,4958.0,
72162,,,,,,,,,,,,1632.0,
78974,,,,,,,,,,,,2832.0,
63731,,,,,,,,,,,,,27321.0
66363,,,,,,,,,,,,,53198.0
