,35,25,65,62,30,55,45,22,60,75,70,16,20
20831,,1480.0,,,,,,,,,,,
21250,,13.0,,,,,,,,,,,
21775,,2596.0,,,,,,,,,,,
22519,,5490.0,,,,,,,,,,,
23040,,13.0,,,,,,,,,,,
23228,,2677.0,,,,,,,,,,,
24173,,351.0,,,,,,,,,,,
25042,,7058.0,,,,,,,,,,,
25370,,13.0,,,,,,,,,,,
25726,,7058.0,,,,,,,,,,,
25810,,5490.0,,,,,,,,,,,
26035,,13.0,,,,,,,,,,,
26163,,16253.0,,,,,,,,,,,
26193,,781.0,,,,,,,,,,,
26220,,7058.0,,,,,,,,,,,
27166,,781.0,,,,,,,,,,,
27883,,74519.0,,,,,,,,,,,
27961,,5490.0,,,,,,,,,,,
27980,,781.0,,,,,,,,,,,
28121,,13.0,,,,,,,,,,,
29779,,351.0,,,,,,,,,,,
29884,,781.0,,,,,,,,,,,
29944,,2117.0,,,,,,,,,,,
30092,,351.0,,,,,,,,,,,
30392,,6324.0,,,,,,,,,,,
30485,,19312.0,,,,,,,,,,,
30502,,13.0,,,,,,,,,,,
30836,,13443.0,,,,,,,,,,,
31131,,5646.0,,,,,,,,,,,
31330,,17883.0,,,,,,,,,,,
32426,,13.0,,,,,,,,,,,
32524,,13744.0,,,,,,,,,,,
32635,,2677.0,,,,,,,,,,,
33019,,351.0,,,,,,,,,,,
33083,,1833.0,,,,,,,,,,,
33655,,13.0,,,,,,,,,,,
33868,,4187.0,,,,,,,,,,,
34304,,781.0,,,,,,,,,,,
34696,,2117.0,,,,,,,,,,,
35292,,781.0,,,,,,,,,,,
35805,,25448.0,,,,,,,,,,,
36010,,9913.0,,,,,,,,,,,
36028,,7058.0,,,,,,,,,,,
36270,,781.0,,,,,,,,,,,
36330,,781.0,,,,,,,,,,,
36377,,7058.0,,,,,,,,,,,
36477,,781.0,,,,,,,,,,,
36921,,13.0,,,,,,,,,,,
37107,,2117.0,,,,,,,,,,,
37551,,40969.0,,,,,,,,,,,
37621,,13.0,,,,,,,,,,,
38118,,13.0,,,,,,,,,,,
38195,,781.0,,,,,,,,,,,
38338,,781.0,,,,,,,,,,,
38476,,5646.0,,,,,,,,,,,
38518,,10032.0,,,,,,,,,,,
38674,,781.0,,,,,,,,,,,
38877,,13.0,,,,,,,,,,,
38983,,2194.0,,,,,,,,,,,
39067,,781.0,,,,,,,,,,,
40023,,5646.0,,,,,,,,,,,
40024,,13.0,,,,,,,,,,,
41041,,781.0,,,,,,,,,,,
41075,,781.0,,,,,,,,,,,
41579,,5452.0,,,,,,,,,,,
43030,,13.0,,,,,,,,,,,
43464,,4995.0,,,,,,,,,,,
43686,,2117.0,,,,,,,,,,,
44707,,5646.0,,,,,,,,,,,
45033,,3645.0,,,,,,,,,,,
45567,,351.0,,,,,,,,,,,
45568,,5490.0,,,,,,,,,,,
45833,,2831.0,,,,,,,,,,,
45848,,9544.0,,,,,,,,,,,
45885,,10669.0,,,,,,,,,,,
45943,,1338.0,,,,,,,,,,,
47406,,13.0,,,,,,,,,,,
47544,,19631.0,,,,,,,,,,,
47960,,14771.0,,,,,,,,,,,
48140,,781.0,,,,,,,,,,,
48643,,1729.0,,,,,,,,,,,
48778,,781.0,,,,,,,,,,,
49066,,7431.0,,,,,,,,,,,
49160,,2117.0,,,,,,,,,,,
49193,,13.0,,,,,,,,,,,
49270,,351.0,,,,,,,,,,,
49833,,1469.0,,,,,,,,,,,
50672,,13.0,,,,,,,,,,,
50684,,781.0,,,,,,,,,,,
50908,,2194.0,,,,,,,,,,,
51288,,781.0,,,,,,,,,,,
52010,,13.0,,,,,,,,,,,
53665,,2117.0,,,,,,,,,,,
53682,,351.0,,,,,,,,,,,
53996,,5452.0,,,,,,,,,,,
54656,,13.0,,,,,,,,,,,
55317,,32797.0,,,,,,,,,,,
55771,,13.0,,,,,,,,,,,
56267,,6491.0,,,,,,,,,,,
56863,,781.0,,,,,,,,,,,
58126,,781.0,,,,,,,,,,,
58156,,7431.0,,,,,,,,,,,
58282,,781.0,,,,,,,,,,,
58982,,5452.0,,,,,,,,,,,
59513,,2932.0,,,,,,,,,,,
59625,,13.0,,,,,,,,,,,
60049,,781.0,,,,,,,,,,,
60343,,781.0,,,,,,,,,,,
60447,,2117.0,,,,,,,,,,,
60596,,13.0,,,,,,,,,,,
61827,,10032.0,,,,,,,,,,,
62174,,10032.0,,,,,,,,,,,
62324,,13.0,,,,,,,,,,,
62717,,781.0,,,,,,,,,,,
62806,,7058.0,,,,,,,,,,,
62807,,36576.0,,,,,,,,,,,
62953,,781.0,,,,,,,,,,,
63643,,1729.0,,,,,,,,,,,
63902,,6363.0,,,,,,,,,,,
63991,,781.0,,,,,,,,,,,
64643,,2831.0,,,,,,,,,,,
65738,,781.0,,,,,,,,,,,
65976,,13.0,,,,,,,,,,,
66556,,351.0,,,,,,,,,,,
66980,,781.0,,,,,,,,,,,
67188,,19264.0,,,,,,,,,,,
67768,,13.0,,,,,,,,,,,
68169,,781.0,,,,,,,,,,,
68318,,13.0,,,,,,,,,,,
68720,,13.0,,,,,,,,,,,
68744,,13.0,,,,,,,,,,,
68757,,781.0,,,,,,,,,,,
69082,,5490.0,,,,,,,,,,,
70214,,7058.0,,,,,,,,,,,
71375,,37194.0,,,,,,,,,,,
72029,,13.0,,,,,,,,,,,
72168,,13.0,,,,,,,,,,,
72254,,7783.0,,,,,,,,,,,
73372,,3021.0,,,,,,,,,,,
73566,,781.0,,,,,,,,,,,
73616,,13.0,,,,,,,,,,,
73963,,19631.0,,,,,,,,,,,
74127,,43460.0,,,,,,,,,,,
74750,,27066.0,,,,,,,,,,,
75137,,13.0,,,,,,,,,,,
75544,,13.0,,,,,,,,,,,
75609,,1338.0,,,,,,,,,,,
75940,,12306.0,,,,,,,,,,,
76382,,1729.0,,,,,,,,,,,
76402,,13.0,,,,,,,,,,,
77502,,5490.0,,,,,,,,,,,
1498,,,2559.0,,,,,,,,,,
2206,,,7.0,,,,,,,,,,
2487,,,94.0,,,,,,,,,,
5477,,,47197.0,,,,,,,,,,
7507,,,469.0,,,,,,,,,,
9457,,,94.0,,,,,,,,,,
9757,,,28254.0,,,,,,,,,,
12698,,,94.0,,,,,,,,,,
13150,,,12484.0,,,,,,,,,,
13247,,,94.0,,,,,,,,,,
14332,,,108.0,,,,,,,,,,
14423,,,7.0,,,,,,,,,,
16973,,,8.0,,,,,,,,,,
17812,,,795.0,,,,,,,,,,
19182,,,94.0,,,,,,,,,,
19298,,,4410.0,,,,,,,,,,
23541,,,1147.0,,,,,,,,,,
23623,,,687.0,,,,,,,,,,
26171,,,94.0,,,,,,,,,,
26684,,,68503.0,,,,,,,,,,
29523,,,657.0,,,,,,,,,,
30510,,,21435.0,,,,,,,,,,
31962,,,469.0,,,,,,,,,,
33212,,,94.0,,,,,,,,,,
34330,,,7.0,,,,,,,,,,
34670,,,607.0,,,,,,,,,,
35207,,,332.0,,,,,,,,,,
35549,,,687.0,,,,,,,,,,
36695,,,108.0,,,,,,,,,,
37397,,,7.0,,,,,,,,,,
38807,,,1012.0,,,,,,,,,,
41068,,,12324.0,,,,,,,,,,
41558,,,232.0,,,,,,,,,,
43154,,,8764.0,,,,,,,,,,
44389,,,58261.0,,,,,,,,,,
45893,,,94.0,,,,,,,,,,
46697,,,108.0,,,,,,,,,,
47313,,,94.0,,,,,,,,,,
48189,,,94.0,,,,,,,,,,
48345,,,7.0,,,,,,,,,,
49205,,,687.0,,,,,,,,,,
53232,,,607.0,,,,,,,,,,
53251,,,94.0,,,,,,,,,,
53388,,,374.0,,,,,,,,,,
53852,,,94.0,,,,,,,,,,
54437,,,94.0,,,,,,,,,,
55240,,,7.0,,,,,,,,,,
55402,,,657.0,,,,,,,,,,
55978,,,94.0,,,,,,,,,,
56691,,,94.0,,,,,,,,,,
57064,,,8.0,,,,,,,,,,
58956,,,94.0,,,,,,,,,,
59239,,,5987.0,,,,,,,,,,
60434,,,8.0,,,,,,,,,,
60932,,,469.0,,,,,,,,,,
60933,,,94.0,,,,,,,,,,
61210,,,11867.0,,,,,,,,,,
62384,,,7.0,,,,,,,,,,
62505,,,332.0,,,,,,,,,,
62622,,,2559.0,,,,,,,,,,
63886,,,94.0,,,,,,,,,,
69735,,,687.0,,,,,,,,,,
70462,,,94.0,,,,,,,,,,
71329,,,374.0,,,,,,,,,,
73778,,,108.0,,,,,,,,,,
74397,,,12991.0,,,,,,,,,,
74876,,,332.0,,,,,,,,,,
75245,,,374.0,,,,,,,,,,
75495,,,3978.0,,,,,,,,,,
77675,,,687.0,,,,,,,,,,
2614,,,,9.0,,,,,,,,,
7616,,,,9.0,,,,,,,,,
8281,,,,169.0,,,,,,,,,
14290,,,,9.0,,,,,,,,,
16456,,,,9.0,,,,,,,,,
17667,,,,9.0,,,,,,,,,
18370,,,,7348.0,,,,,,,,,
19082,,,,1147.0,,,,,,,,,
19322,,,,490.0,,,,,,,,,
22669,,,,169.0,,,,,,,,,
24523,,,,2024.0,,,,,,,,,
25892,,,,469.0,,,,,,,,,
27058,,,,41686.0,,,,,,,,,
27870,,,,19675.0,,,,,,,,,
28300,,,,490.0,,,,,,,,,
28359,,,,490.0,,,,,,,,,
31493,,,,9.0,,,,,,,,,
33082,,,,9.0,,,,,,,,,
34773,,,,490.0,,,,,,,,,
35503,,,,643.0,,,,,,,,,
36458,,,,804.0,,,,,,,,,
39422,,,,9.0,,,,,,,,,
40746,,,,643.0,,,,,,,,,
41923,,,,25876.0,,,,,,,,,
46474,,,,490.0,,,,,,,,,
46713,,,,469.0,,,,,,,,,
46714,,,,490.0,,,,,,,,,
46715,,,,169.0,,,,,,,,,
47229,,,,469.0,,,,,,,,,
47952,,,,804.0,,,,,,,,,
48046,,,,2878.0,,,,,,,,,
49596,,,,62834.0,,,,,,,,,
50398,,,,1907.0,,,,,,,,,
51103,,,,9.0,,,,,,,,,
51392,,,,490.0,,,,,,,,,
52143,,,,9.0,,,,,,,,,
52666,,,,804.0,,,,,,,,,
52905,,,,643.0,,,,,,,,,
53097,,,,169.0,,,,,,,,,
53676,,,,469.0,,,,,,,,,
54468,,,,1907.0,,,,,,,,,
56423,,,,9.0,,,,,,,,,
57198,,,,19626.0,,,,,,,,,
58168,,,,490.0,,,,,,,,,
58621,,,,9.0,,,,,,,,,
59618,,,,9.0,,,,,,,,,
59876,,,,804.0,,,,,,,,,
60264,,,,9.0,,,,,,,,,
61066,,,,9.0,,,,,,,,,
66939,,,,1147.0,,,,,,,,,
68850,,,,1907.0,,,,,,,,,
68916,,,,3214.0,,,,,,,,,
69010,,,,169.0,,,,,,,,,
69414,,,,9.0,,,,,,,,,
70166,,,,9.0,,,,,,,,,
71953,,,,9.0,,,,,,,,,
72101,,,,9.0,,,,,,,,,
73091,,,,9.0,,,,,,,,,
73201,,,,9.0,,,,,,,,,
73620,,,,643.0,,,,,,,,,
74797,,,,490.0,,,,,,,,,
76739,,,,490.0,,,,,,,,,
76903,,,,1948.0,,,,,,,,,
77380,,,,1907.0,,,,,,,,,
77462,,,,11364.0,,,,,,,,,
77540,,,,490.0,,,,,,,,,
462,,,,,20537.0,,,,,,,,
1042,,,,,746.0,,,,,,,,
1415,,,,,2055.0,,,,,,,,
1434,,,,,141.0,,,,,,,,
1587,,,,,1974.0,,,,,,,,
1908,,,,,19215.0,,,,,,,,
2224,,,,,11337.0,,,,,,,,
2846,,,,,1624.0,,,,,,,,
2872,,,,,506.0,,,,,,,,
2980,,,,,263.0,,,,,,,,
3722,,,,,99.0,,,,,,,,
4037,,,,,464.0,,,,,,,,
4201,,,,,783.0,,,,,,,,
4538,,,,,1824.0,,,,,,,,
5100,,,,,1624.0,,,,,,,,
5256,,,,,3501.0,,,,,,,,
5844,,,,,464.0,,,,,,,,
6000,,,,,8121.0,,,,,,,,
6028,,,,,1624.0,,,,,,,,
6658,,,,,1334.0,,,,,,,,
6776,,,,,27244.0,,,,,,,,
7275,,,,,1624.0,,,,,,,,
7323,,,,,3260.0,,,,,,,,
7571,,,,,1974.0,,,,,,,,
7930,,,,,1624.0,,,,,,,,
8193,,,,,16891.0,,,,,,,,
8836,,,,,7273.0,,,,,,,,
9247,,,,,746.0,,,,,,,,
9839,,,,,32797.0,,,,,,,,
10007,,,,,746.0,,,,,,,,
11317,,,,,19336.0,,,,,,,,
11462,,,,,1624.0,,,,,,,,
11463,,,,,2055.0,,,,,,,,
12581,,,,,1974.0,,,,,,,,
12642,,,,,464.0,,,,,,,,
12673,,,,,17532.0,,,,,,,,
13272,,,,,1624.0,,,,,,,,
13476,,,,,1624.0,,,,,,,,
13490,,,,,746.0,,,,,,,,
13870,,,,,2055.0,,,,,,,,
14072,,,,,263.0,,,,,,,,
14514,,,,,1624.0,,,,,,,,
14541,,,,,4348.0,,,,,,,,
14823,,,,,1624.0,,,,,,,,
14837,,,,,16891.0,,,,,,,,
15349,,,,,1487.0,,,,,,,,
15980,,,,,3260.0,,,,,,,,
16237,,,,,453.0,,,,,,,,
16409,,,,,3260.0,,,,,,,,
16779,,,,,3260.0,,,,,,,,
16803,,,,,13592.0,,,,,,,,
17141,,,,,3203.0,,,,,,,,
17317,,,,,1974.0,,,,,,,,
17370,,,,,16891.0,,,,,,,,
17727,,,,,453.0,,,,,,,,
18154,,,,,464.0,,,,,,,,
18547,,,,,746.0,,,,,,,,
18668,,,,,27244.0,,,,,,,,
18728,,,,,426.0,,,,,,,,
18856,,,,,263.0,,,,,,,,
18940,,,,,1624.0,,,,,,,,
19197,,,,,1974.0,,,,,,,,
19253,,,,,464.0,,,,,,,,
19609,,,,,746.0,,,,,,,,
19794,,,,,1624.0,,,,,,,,
20688,,,,,35583.0,,,,,,,,
21864,,,,,746.0,,,,,,,,
22595,,,,,3260.0,,,,,,,,
22612,,,,,238.0,,,,,,,,
22832,,,,,37143.0,,,,,,,,
22833,,,,,1595.0,,,,,,,,
23051,,,,,746.0,,,,,,,,
23204,,,,,3260.0,,,,,,,,
23392,,,,,464.0,,,,,,,,
23571,,,,,11337.0,,,,,,,,
24414,,,,,141.0,,,,,,,,
24722,,,,,15985.0,,,,,,,,
24915,,,,,464.0,,,,,,,,
24948,,,,,37143.0,,,,,,,,
25105,,,,,263.0,,,,,,,,
25117,,,,,464.0,,,,,,,,
25771,,,,,1624.0,,,,,,,,
26251,,,,,464.0,,,,,,,,
26549,,,,,464.0,,,,,,,,
26701,,,,,9951.0,,,,,,,,
26860,,,,,7273.0,,,,,,,,
27024,,,,,6868.0,,,,,,,,
27123,,,,,1624.0,,,,,,,,
27218,,,,,464.0,,,,,,,,
27292,,,,,263.0,,,,,,,,
27365,,,,,1974.0,,,,,,,,
27634,,,,,1624.0,,,,,,,,
28173,,,,,1624.0,,,,,,,,
28185,,,,,1624.0,,,,,,,,
28407,,,,,3260.0,,,,,,,,
28457,,,,,746.0,,,,,,,,
28999,,,,,99.0,,,,,,,,
29428,,,,,746.0,,,,,,,,
29900,,,,,746.0,,,,,,,,
29937,,,,,4598.0,,,,,,,,
29945,,,,,1750.0,,,,,,,,
31571,,,,,35583.0,,,,,,,,
31975,,,,,35583.0,,,,,,,,
32127,,,,,3260.0,,,,,,,,
32275,,,,,1624.0,,,,,,,,
32832,,,,,11337.0,,,,,,,,
32906,,,,,34750.0,,,,,,,,
32953,,,,,27244.0,,,,,,,,
33093,,,,,3260.0,,,,,,,,
33810,,,,,746.0,,,,,,,,
33878,,,,,12720.0,,,,,,,,
33883,,,,,26303.0,,,,,,,,
33894,,,,,37143.0,,,,,,,,
34078,,,,,27244.0,,,,,,,,
34517,,,,,32797.0,,,,,,,,
34551,,,,,1624.0,,,,,,,,
34580,,,,,464.0,,,,,,,,
34865,,,,,20370.0,,,,,,,,
35383,,,,,1624.0,,,,,,,,
35786,,,,,1624.0,,,,,,,,
35849,,,,,464.0,,,,,,,,
35992,,,,,1624.0,,,,,,,,
36063,,,,,14211.0,,,,,,,,
36286,,,,,464.0,,,,,,,,
36614,,,,,19177.0,,,,,,,,
36678,,,,,3260.0,,,,,,,,
36696,,,,,50.0,,,,,,,,
36767,,,,,464.0,,,,,,,,
36797,,,,,1355.0,,,,,,,,
36878,,,,,35583.0,,,,,,,,
36902,,,,,6868.0,,,,,,,,
36993,,,,,50.0,,,,,,,,
37266,,,,,464.0,,,,,,,,
37573,,,,,746.0,,,,,,,,
37668,,,,,1624.0,,,,,,,,
37767,,,,,1974.0,,,,,,,,
38471,,,,,99.0,,,,,,,,
38573,,,,,1624.0,,,,,,,,
39115,,,,,464.0,,,,,,,,
39641,,,,,1974.0,,,,,,,,
39649,,,,,746.0,,,,,,,,
39655,,,,,1624.0,,,,,,,,
39678,,,,,464.0,,,,,,,,
40150,,,,,746.0,,,,,,,,
40241,,,,,464.0,,,,,,,,
40358,,,,,4598.0,,,,,,,,
40364,,,,,746.0,,,,,,,,
40427,,,,,1624.0,,,,,,,,
40442,,,,,20449.0,,,,,,,,
40531,,,,,50.0,,,,,,,,
40923,,,,,11337.0,,,,,,,,
40933,,,,,1624.0,,,,,,,,
41180,,,,,1624.0,,,,,,,,
41262,,,,,73238.0,,,,,,,,
41646,,,,,4598.0,,,,,,,,
41833,,,,,14570.0,,,,,,,,
41895,,,,,50.0,,,,,,,,
42118,,,,,464.0,,,,,,,,
42745,,,,,4598.0,,,,,,,,
42821,,,,,1624.0,,,,,,,,
43479,,,,,17889.0,,,,,,,,
44091,,,,,1750.0,,,,,,,,
44183,,,,,1624.0,,,,,,,,
45003,,,,,2055.0,,,,,,,,
45071,,,,,4598.0,,,,,,,,
46242,,,,,464.0,,,,,,,,
46289,,,,,464.0,,,,,,,,
46355,,,,,464.0,,,,,,,,
46412,,,,,238.0,,,,,,,,
46547,,,,,19455.0,,,,,,,,
46735,,,,,50.0,,,,,,,,
47422,,,,,746.0,,,,,,,,
47545,,,,,99.0,,,,,,,,
48211,,,,,60248.0,,,,,,,,
48282,,,,,746.0,,,,,,,,
48292,,,,,32797.0,,,,,,,,
48470,,,,,11337.0,,,,,,,,
48574,,,,,141.0,,,,,,,,
48672,,,,,1334.0,,,,,,,,
49063,,,,,1974.0,,,,,,,,
49441,,,,,50.0,,,,,,,,
49457,,,,,4348.0,,,,,,,,
49564,,,,,74519.0,,,,,,,,
49719,,,,,1487.0,,,,,,,,
49951,,,,,1624.0,,,,,,,,
50653,,,,,464.0,,,,,,,,
51257,,,,,746.0,,,,,,,,
51348,,,,,1624.0,,,,,,,,
51370,,,,,1624.0,,,,,,,,
51733,,,,,141.0,,,,,,,,
52180,,,,,4598.0,,,,,,,,
52430,,,,,783.0,,,,,,,,
52667,,,,,746.0,,,,,,,,
52890,,,,,2055.0,,,,,,,,
53107,,,,,3213.0,,,,,,,,
53203,,,,,16891.0,,,,,,,,
53542,,,,,1624.0,,,,,,,,
53666,,,,,464.0,,,,,,,,
54073,,,,,3260.0,,,,,,,,
54947,,,,,1624.0,,,,,,,,
55077,,,,,1624.0,,,,,,,,
55283,,,,,1624.0,,,,,,,,
56504,,,,,1624.0,,,,,,,,
56556,,,,,1355.0,,,,,,,,
56770,,,,,2055.0,,,,,,,,
57178,,,,,1624.0,,,,,,,,
57306,,,,,4348.0,,,,,,,,
57462,,,,,746.0,,,,,,,,
58135,,,,,464.0,,,,,,,,
58625,,,,,2537.0,,,,,,,,
59184,,,,,1624.0,,,,,,,,
59215,,,,,129.0,,,,,,,,
59285,,,,,50.0,,,,,,,,
59483,,,,,3501.0,,,,,,,,
59671,,,,,746.0,,,,,,,,
60173,,,,,20537.0,,,,,,,,
60455,,,,,263.0,,,,,,,,
60586,,,,,141.0,,,,,,,,
60832,,,,,4348.0,,,,,,,,
61684,,,,,3260.0,,,,,,,,
61715,,,,,746.0,,,,,,,,
62031,,,,,50.0,,,,,,,,
62092,,,,,464.0,,,,,,,,
62116,,,,,50.0,,,,,,,,
62135,,,,,1624.0,,,,,,,,
62196,,,,,464.0,,,,,,,,
62468,,,,,21435.0,,,,,,,,
62527,,,,,2055.0,,,,,,,,
63084,,,,,12720.0,,,,,,,,
64126,,,,,5796.0,,,,,,,,
64446,,,,,746.0,,,,,,,,
64795,,,,,464.0,,,,,,,,
64964,,,,,50.0,,,,,,,,
65383,,,,,263.0,,,,,,,,
65711,,,,,1624.0,,,,,,,,
65823,,,,,27244.0,,,,,,,,
65927,,,,,2055.0,,,,,,,,
65964,,,,,3501.0,,,,,,,,
66079,,,,,1624.0,,,,,,,,
66807,,,,,1398.0,,,,,,,,
67231,,,,,2164.0,,,,,,,,
67238,,,,,464.0,,,,,,,,
67401,,,,,1624.0,,,,,,,,
67579,,,,,3260.0,,,,,,,,
67705,,,,,464.0,,,,,,,,
68246,,,,,1355.0,,,,,,,,
68608,,,,,9951.0,,,,,,,,
68766,,,,,50.0,,,,,,,,
68940,,,,,8939.0,,,,,,,,
69183,,,,,16891.0,,,,,,,,
69267,,,,,99.0,,,,,,,,
69312,,,,,426.0,,,,,,,,
69475,,,,,16891.0,,,,,,,,
69572,,,,,50.0,,,,,,,,
69602,,,,,21435.0,,,,,,,,
70073,,,,,3260.0,,,,,,,,
70581,,,,,13592.0,,,,,,,,
70794,,,,,3260.0,,,,,,,,
70823,,,,,32797.0,,,,,,,,
70893,,,,,1974.0,,,,,,,,
71204,,,,,9951.0,,,,,,,,
71342,,,,,62088.0,,,,,,,,
71433,,,,,141.0,,,,,,,,
71448,,,,,3260.0,,,,,,,,
71549,,,,,8121.0,,,,,,,,
71780,,,,,3414.0,,,,,,,,
71966,,,,,464.0,,,,,,,,
72165,,,,,11116.0,,,,,,,,
73466,,,,,2055.0,,,,,,,,
73584,,,,,464.0,,,,,,,,
74454,,,,,4348.0,,,,,,,,
74484,,,,,30227.0,,,,,,,,
74679,,,,,1624.0,,,,,,,,
74693,,,,,3260.0,,,,,,,,
74947,,,,,746.0,,,,,,,,
75286,,,,,453.0,,,,,,,,
75502,,,,,28127.0,,,,,,,,
75764,,,,,1624.0,,,,,,,,
75870,,,,,4598.0,,,,,,,,
76142,,,,,746.0,,,,,,,,
76492,,,,,11337.0,,,,,,,,
76503,,,,,50.0,,,,,,,,
76629,,,,,464.0,,,,,,,,
76867,,,,,1974.0,,,,,,,,
76994,,,,,1974.0,,,,,,,,
77745,,,,,12796.0,,,,,,,,
77943,,,,,4598.0,,,,,,,,
287,,,,,,22.0,,,,,,,
290,,,,,,516.0,,,,,,,
703,,,,,,512.0,,,,,,,
762,,,,,,889.0,,,,,,,
1683,,,,,,5166.0,,,,,,,
1890,,,,,,22.0,,,,,,,
2060,,,,,,440.0,,,,,,,
2140,,,,,,22.0,,,,,,,
2711,,,,,,9762.0,,,,,,,
2877,,,,,,440.0,,,,,,,
3350,,,,,,22.0,,,,,,,
3745,,,,,,1815.0,,,,,,,
3894,,,,,,512.0,,,,,,,
4655,,,,,,22.0,,,,,,,
5626,,,,,,18662.0,,,,,,,
5909,,,,,,34284.0,,,,,,,
6304,,,,,,634.0,,,,,,,
6342,,,,,,440.0,,,,,,,
7431,,,,,,8172.0,,,,,,,
8133,,,,,,3423.0,,,,,,,
8311,,,,,,32035.0,,,,,,,
8574,,,,,,440.0,,,,,,,
9091,,,,,,16785.0,,,,,,,
9390,,,,,,2824.0,,,,,,,
9639,,,,,,1815.0,,,,,,,
10192,,,,,,1815.0,,,,,,,
10499,,,,,,11270.0,,,,,,,
10500,,,,,,6059.0,,,,,,,
10944,,,,,,22.0,,,,,,,
11062,,,,,,3214.0,,,,,,,
11310,,,,,,22.0,,,,,,,
11830,,,,,,8172.0,,,,,,,
11890,,,,,,817.0,,,,,,,
13095,,,,,,2581.0,,,,,,,
13186,,,,,,516.0,,,,,,,
13513,,,,,,1221.0,,,,,,,
14240,,,,,,30414.0,,,,,,,
14690,,,,,,53668.0,,,,,,,
14819,,,,,,759.0,,,,,,,
15078,,,,,,440.0,,,,,,,
15743,,,,,,440.0,,,,,,,
16143,,,,,,4058.0,,,,,,,
17030,,,,,,197.0,,,,,,,
17111,,,,,,22.0,,,,,,,
17618,,,,,,22.0,,,,,,,
17641,,,,,,817.0,,,,,,,
17701,,,,,,46933.0,,,,,,,
17797,,,,,,440.0,,,,,,,
18086,,,,,,22.0,,,,,,,
18109,,,,,,350.0,,,,,,,
18641,,,,,,440.0,,,,,,,
19635,,,,,,22.0,,,,,,,
19942,,,,,,6677.0,,,,,,,
20372,,,,,,3677.0,,,,,,,
20935,,,,,,22.0,,,,,,,
21144,,,,,,731.0,,,,,,,
21296,,,,,,512.0,,,,,,,
21472,,,,,,46896.0,,,,,,,
21781,,,,,,25939.0,,,,,,,
21944,,,,,,440.0,,,,,,,
22076,,,,,,8774.0,,,,,,,
22258,,,,,,4995.0,,,,,,,
22288,,,,,,1815.0,,,,,,,
22648,,,,,,731.0,,,,,,,
22817,,,,,,22.0,,,,,,,
23948,,,,,,22.0,,,,,,,
24011,,,,,,512.0,,,,,,,
24044,,,,,,22.0,,,,,,,
24243,,,,,,5530.0,,,,,,,
24618,,,,,,440.0,,,,,,,
24940,,,,,,1052.0,,,,,,,
25547,,,,,,1815.0,,,,,,,
26139,,,,,,731.0,,,,,,,
26148,,,,,,22.0,,,,,,,
26775,,,,,,1815.0,,,,,,,
27051,,,,,,440.0,,,,,,,
27562,,,,,,21031.0,,,,,,,
28054,,,,,,74091.0,,,,,,,
28339,,,,,,440.0,,,,,,,
28456,,,,,,22.0,,,,,,,
28971,,,,,,440.0,,,,,,,
29145,,,,,,22.0,,,,,,,
29641,,,,,,20786.0,,,,,,,
30168,,,,,,22.0,,,,,,,
30334,,,,,,634.0,,,,,,,
30413,,,,,,29427.0,,,,,,,
30441,,,,,,350.0,,,,,,,
30666,,,,,,43501.0,,,,,,,
31075,,,,,,50306.0,,,,,,,
31163,,,,,,1815.0,,,,,,,
31166,,,,,,38086.0,,,,,,,
31570,,,,,,634.0,,,,,,,
31577,,,,,,1815.0,,,,,,,
31934,,,,,,1815.0,,,,,,,
32510,,,,,,440.0,,,,,,,
32958,,,,,,4975.0,,,,,,,
32970,,,,,,21031.0,,,,,,,
34197,,,,,,1815.0,,,,,,,
34771,,,,,,22.0,,,,,,,
35048,,,,,,22.0,,,,,,,
35204,,,,,,46990.0,,,,,,,
35900,,,,,,1221.0,,,,,,,
36117,,,,,,22.0,,,,,,,
36646,,,,,,22.0,,,,,,,
36916,,,,,,6389.0,,,,,,,
37278,,,,,,440.0,,,,,,,
37297,,,,,,1815.0,,,,,,,
38422,,,,,,22.0,,,,,,,
38644,,,,,,516.0,,,,,,,
38712,,,,,,127.0,,,,,,,
38993,,,,,,731.0,,,,,,,
39768,,,,,,1815.0,,,,,,,
40206,,,,,,22.0,,,,,,,
40478,,,,,,4058.0,,,,,,,
40614,,,,,,440.0,,,,,,,
40730,,,,,,22.0,,,,,,,
40979,,,,,,6059.0,,,,,,,
41234,,,,,,731.0,,,,,,,
41353,,,,,,2043.0,,,,,,,
41494,,,,,,440.0,,,,,,,
41658,,,,,,1052.0,,,,,,,
41762,,,,,,18368.0,,,,,,,
41963,,,,,,1815.0,,,,,,,
42289,,,,,,41499.0,,,,,,,
42415,,,,,,1815.0,,,,,,,
42815,,,,,,28280.0,,,,,,,
43312,,,,,,2581.0,,,,,,,
43445,,,,,,1815.0,,,,,,,
43660,,,,,,22.0,,,,,,,
43765,,,,,,331.0,,,,,,,
44216,,,,,,1815.0,,,,,,,
44243,,,,,,22.0,,,,,,,
44624,,,,,,22.0,,,,,,,
44820,,,,,,440.0,,,,,,,
45170,,,,,,14022.0,,,,,,,
45173,,,,,,817.0,,,,,,,
45208,,,,,,1221.0,,,,,,,
45382,,,,,,817.0,,,,,,,
45997,,,,,,22.0,,,,,,,
46278,,,,,,440.0,,,,,,,
46816,,,,,,22.0,,,,,,,
47143,,,,,,34284.0,,,,,,,
