,theta
improvement_value,12.129501411495658
b_total_jobs,2.7762265816792366
building_type_id_is_81,2.3723146512353956
building_type_id_is_82,1.7372524274465933
building_type_id_is_21,1.6791860554929245
b_ln_land_area,-1.138732428982698
building_type_id_is_31,0.9513787757388954
building_type_id_is_84,0.9301135302117961
building_type_id_is_23,0.9290442019158124
vacant_job_spaces,0.8302457173440915
building_type_id_is_83,0.7505351305872486
building_type_id_is_33,0.6425872994579099
stories,-0.5999387060907215
b_ln_non_residential_sqft,-0.587073301312921
b_ln_building_sqft,0.49417235914362073
building_type_id_is_65,0.4885083746109751
building_type_id_is_13,0.43938927345171364
building_type_id_is_51,0.40434295212933224
b_ln_sqft_price_nonres,-0.3867296365368169
building_type_id_is_61,0.3475619306518525
building_type_id_is_42,-0.3460357295282827
building_type_id_is_41,0.3233356098569532
building_type_id_is_52,-0.3105464126341797
building_type_id_is_14,0.30727058460995615
building_type_id_is_11,0.300759755173517
nodes_walk_sector10_jobs,-0.29356322565335885
building_type_id_is_71,0.28743418074453997
nodes_walk_retail_jobs,0.2825324356399379
nodes_walk_sector5_jobs,0.2825324356399379
nodes_walk_residential,-0.2493680541431595
zones_logsum_pop_high_income,0.13956405677974865
building_type_id_is_94,0.12717548290104005
nodes_walk_ave_lot_sqft,-0.12675852100695567
zones_logsum_pop_low_income,-0.12455731936046702
building_type_id_is_63,0.11911502998536642
building_type_id_is_93,0.11047255923046702
nodes_drv_log_sum_45min_jobs,-0.10724034830351296
bldg_empratio_5,0.10592133986429904
zones_logsum_job_high_income,-0.0993588102833659
zones_ln_empden_5,0.09638545797166871
zones_population,0.09398876394890736
building_type_id_is_92,0.09127711757864994
nodes_walk_ave_income,0.07512826044988537
zones_households,-0.0715260597258263
sqft_price_nonres,-0.07135331588448784
building_type_id_is_32,0.06966436793346306
building_age_le_20,-0.04554799606881574
nodes_walk_sector14_jobs,-0.04499420664377654
nodes_walk_sector9_jobs,0.04361404589927296
zones_ln_empden_2,-0.04168313884944899
nodes_walk_sector4_jobs,-0.04066890684473657
nodes_walk_log_sum_residential_units,0.038980966832841094
building_type_id_is_91,-0.038083606525115804
nodes_walk_sector15_jobs,-0.03588418084575874
nodes_walk_sector16_jobs,-0.03555379977891965
nodes_drv_log_sum_10min_pop,0.03509594271674382
nodes_walk_lowinc_hhs,-0.034717555063217526
bldg_empratio_3,-0.03381857423917268
building_type_id_is_53,-0.03324812765324361
zones_logsum_job_low_income,0.03246204721976003
nodes_drv_log_sum_15min_retail_jobs,0.030690760798725816
nodes_drv_log_sum_60min_jobs,0.03000859083683602
nodes_walk_max_retail_far,-0.029607232204648653
nodes_walk_sector8_jobs,0.0295433560256845
nodes_walk_population,-0.029011681047562004
parcels_total_sqft,0.028112860217326306
zones_ln_empden_10,0.026704900486829972
popden,-0.025106456363321348
building_age_gt_70,-0.024732551469505863
year_built,-0.024634729325541744
building_age,0.02463472912975289
b_ln_parcels_parcel_far,0.023876651248821185
