,theta
nodes_walk_sector10_jobs,20.031485064742128
zones_logsum_pop_high_income,1.3687815644749857
zones_logsum_job_high_income,-1.2800488117184348
zones_logsum_pop_low_income,-0.7473481013179722
zones_logsum_job_low_income,0.6429980510062903
b_total_jobs,0.3821244003649108
nodes_walk_sector9_jobs,-0.27268834122155167
b_ln_non_residential_sqft,0.20338871328945576
parcels_total_sqft,0.17314666718612323
b_ln_land_area,-0.15676277187584794
zones_empden,0.14061317050164018
nodes_walk_sector11_jobs,-0.13970133525266643
nodes_walk_log_sum_nonresidential_units,-0.13674401673910228
parcels_acres,-0.1294035896423778
b_ln_building_sqft,0.12074901533500144
zones_ln_empden_10,-0.11681746247169003
nodes_walk_max_office_far,-0.11621049409234067
nodes_walk_sector14_jobs,-0.10708018050098826
nodes_drv_log_sum_20min_pop,0.09751858383636697
parcels_land_cost,0.09056474861032286
nodes_walk_population,-0.08839864053615719
stories,-0.08609202322812433
nodes_walk_sector3_jobs,-0.08291379914269913
nodes_walk_sector17_jobs,-0.07749853821360812
nodes_walk_sector4_jobs,-0.0758629146362652
nodes_walk_sector2_jobs,-0.07319558790880909
nodes_drv_log_sum_15min_retail_jobs,-0.07174511587690807
nodes_walk_sector12_jobs,-0.0684157983140525
nodes_walk_max_medical_far,0.06218985518184789
b_ln_sqft_price_nonres,-0.05819327304664543
nodes_walk_sector18_jobs,-0.056402853238857374
nodes_walk_log_sum_residential_units,-0.056353993129578846
nodes_walk_sector15_jobs,-0.05530388702420868
zones_ln_empden_11,-0.05411446060371844
improvement_value,0.05117548612958482
bldg_empratio_10,-0.0504391858284615
nodes_walk_sector16_jobs,-0.04939339376406609
b_ln_parcels_parcel_far,-0.047727778554078615
zones_ln_empden_3,-0.04729980609592429
building_type_id_is_31,-0.0471148919540984
nodes_walk_office,-0.046351050853400314
popden,0.04504303549758612
nodes_walk_sector5_jobs,-0.04257927055204197
nodes_walk_retail_jobs,-0.04257927055204197
nodes_walk_max_retail_far,0.0422474306529866
nodes_walk_medical,-0.04192416779336344
sqft_price_nonres,0.04188456224168187
building_type_id_is_23,0.04010929574254733
zones_ln_empden_6,0.03885802883041975
building_type_id_is_51,-0.032365316182993924
building_type_id_is_11,-0.031442953814840066
zones_population,0.030841336558434053
building_type_id_is_63,-0.03054773692128818
zones_households,-0.030383427860272087
zones_ln_empden_4,0.0281161756253766
nodes_walk_sector6_jobs,-0.027982119112609824
zones_ln_empden_13,-0.027794661469680522
building_type_id_is_21,-0.027251853954339995
zones_ln_empden_17,-0.02720615734324731
nodes_walk_residential,-0.027198052341440758
building_type_id_is_91,-0.02471247932081786
