,theta
building_type_id_is_93,166.76318931848695
building_type_id_is_81,-4.018744456814979
building_type_id_is_84,-2.788640283400548
building_type_id_is_21,-1.5404717875246905
building_type_id_is_82,-1.3437500970424918
zones_logsum_job_high_income,1.154097047745969
zones_logsum_pop_high_income,-1.12635688426154
building_type_id_is_23,-1.0046523213962855
building_type_id_is_83,-0.9738177315430826
building_type_id_is_71,-0.9181282719458684
building_type_id_is_13,-0.8427656822020635
building_type_id_is_33,-0.785225257304232
building_type_id_is_31,-0.7819314646139057
building_type_id_is_65,-0.6616345420601083
building_type_id_is_61,-0.6354438765212402
building_type_id_is_41,-0.6303795350629587
b_ln_non_residential_sqft,0.5773160026711159
building_type_id_is_51,-0.5137473531262607
building_type_id_is_63,-0.510381132385167
building_type_id_is_14,-0.5094814371815776
building_type_id_is_11,-0.44758480536283
building_type_id_is_53,-0.3767998493907688
nodes_walk_sector17_jobs,0.3225222490656564
zones_population,0.31580606247305304
zones_households,-0.29731989289250826
bldg_empratio_17,0.26057865094763355
zones_empden,-0.21875970257851396
building_type_id_is_94,-0.2084402710933912
nodes_walk_log_sum_residential_units,-0.20038979118905229
building_type_id_is_42,-0.17686721418447837
b_ln_parcel_sqft,-0.17534989132479897
nodes_drv_log_sum_10min_pop,0.1721276246413459
nodes_drv_log_sum_20min_pop,-0.16640094128330155
building_type_id_is_92,-0.16353450971993805
nodes_walk_log_sum_nonresidential_units,0.16009000676723031
building_type_id_is_32,-0.15398756257586366
nodes_walk_lowinc_hhs,-0.1472748678669537
b_total_jobs,0.13769513963930016
nodes_walk_population,0.12913504600593345
nodes_walk_ave_nonres_sqft_price,-0.12407427241346475
zones_ln_empden_16,0.11344424150533841
zones_ln_empden_5,-0.1090506561229191
zones_ln_empden_18,0.1083174016407384
nodes_walk_ave_lot_sqft,-0.10811510550052786
building_age_gt_90,0.10402954157242922
vacant_job_spaces,-0.10268114725483565
zones_ln_empden_12,0.10131817238403779
nodes_walk_sector3_jobs,-0.09631767791293248
building_type_id_is_52,-0.09128804039028354
nodes_walk_sector10_jobs,-0.0906123183119526
nodes_drv_log_sum_30min_jobs,-0.08628004050010656
zones_transit_jobs_50min,-0.08425299349955555
zones_logsum_pop_low_income,0.08424303893553703
nodes_walk_sector14_jobs,-0.08419786880380754
b_ln_sqft_price_nonres,0.08147965092476435
zones_logsum_job_low_income,0.08119480071439199
b_ln_land_area,0.07349391084131678
bldg_empratio_14,0.07288232855317314
nodes_walk_sector18_jobs,-0.06748334051122365
nodes_walk_retail,0.060102275435446696
nodes_walk_max_retail_far,-0.057365530031555624
bldg_empratio_12,0.05710706414289423
zones_ln_empden_14,0.05500836777648561
building_age_gt_70,-0.05272625358551437
zones_ln_empden_7,-0.05095274752081166
nodes_walk_max_industrial_far,0.04848320207105578
zones_ln_empden_4,-0.04730259410278885
b_ln_building_sqft,-0.04503017017341304
bldg_empratio_6,0.04474043662574766
nodes_walk_sector1_jobs,-0.04375919612240468
nodes_walk_max_medical_far,0.04289268952300255
bldg_empratio_15,-0.04213907912008973
bldg_empratio_2,0.04138866995583488
parcels_acres,0.041178508994589726
zones_employment,0.04064636712439185
zones_z_total_jobs,0.04064636712439185
zones_ln_empden_17,0.03942711380538659
b_ln_parcels_parcel_far,-0.03785660687848894
improvement_value,-0.03568078795062091
bldg_empratio_9,0.034831957772139384
nodes_walk_sector6_jobs,-0.03429581196708371
building_age_gt_100,-0.0342801482963168
nodes_walk_max_office_far,-0.03377290730110083
nodes_walk_sector8_jobs,0.03269691792052806
zones_ln_empden_9,-0.03104818219833676
