,theta
building_type_id_is_42,27.072891318010644
nodes_walk_sector6_jobs,0.6786026738868126
building_type_id_is_81,0.21149069358076203
b_total_jobs,0.20865553708172266
b_ln_non_residential_sqft,0.20563576985380036
bldg_empratio_6,0.1346528662677794
building_type_id_is_82,0.11065441173060765
building_type_id_is_83,0.0860294126464822
zones_ln_empden_6,0.061047277625648995
bldg_empratio_11,-0.05954272657759429
improvement_value,-0.05835785550985957
nodes_walk_sector8_jobs,-0.05783834137185341
nodes_walk_sector3_jobs,-0.056761413297755685
building_type_id_is_14,-0.05559091837791191
vacant_job_spaces,0.045649389347385265
nodes_walk_sector16_jobs,-0.03837974718309147
nodes_walk_sector14_jobs,-0.03727971502297098
nodes_drv_log_sum_30min_jobs,-0.03608645086912452
zones_logsum_job_high_income,-0.035536445923327796
building_type_id_is_33,0.035178980669280886
nodes_walk_sector12_jobs,0.033438919133702075
parcels_total_sqft,-0.033417009790994004
zones_population,-0.027646870319926298
zones_logsum_pop_high_income,0.027598244624247228
nodes_walk_sector18_jobs,-0.026961766794597393
zones_households,0.025615113852856485
zones_ln_empden_18,-0.023863216048723414
stories,-0.023509890690566203
b_ln_land_area,0.023438165877616237
zones_ln_empden_11,-0.023145931909713976
building_type_id_is_32,0.02286151665733976
nodes_drv_log_sum_20min_pop,0.022698578630164064
nodes_walk_log_sum_residential_units,-0.022385896388521547
building_type_id_is_23,0.021355769153666774
nodes_walk_sector11_jobs,0.020586889220571045
nodes_walk_ave_lot_sqft,-0.019790383546624
zones_ln_empden_3,-0.01938973854858427
zones_ln_empden_2,0.018486138978295125
zones_empden,-0.01788559459528796
building_type_id_is_11,-0.017573921421124756
zones_ln_empden_8,0.01721456242509292
building_type_id_is_41,0.017136419527967926
zones_ln_empden_17,-0.017060147430210965
nodes_walk_industrial,-0.01621067741511718
building_type_id_is_21,0.016071716076465452
b_ln_building_sqft,0.015700716698434605
nodes_walk_sector15_jobs,0.015426035543819081
nodes_drv_log_sum_15min_retail_jobs,-0.01478213061937571
nodes_walk_office,-0.014360503702187253
bldg_empratio_15,-0.014288003485963117
nodes_drv_log_sum_10min_pop,0.013856950401969305
nodes_walk_residential,-0.013845562071331715
bldg_empratio_4,-0.01372589676355933
nodes_walk_sector17_jobs,0.013311162152465538
nodes_walk_max_retail_far,0.013291867647185478
zones_ln_empden_7,0.013015560583657148
nodes_walk_ave_nonres_sqft_price,0.012184200103234415
bldg_empratio_5,-0.011913670128067008
zones_logsum_job_low_income,-0.011724492596799427
zones_ln_empden_14,0.011645979431366863
nodes_walk_sector13_jobs,0.011536738195714723
building_type_id_is_52,0.011518931719957532
zones_ln_empden_9,0.011084007907016932
bldg_empratio_13,-0.010796278383905929
b_ln_sqft_price_nonres,0.010451014831277132
