,theta
b_total_jobs,8.072265460633895
nodes_walk_sector11_jobs,5.799225586417121
nodes_walk_sector15_jobs,-1.9421746885188635
building_type_id_is_52,-0.9338141814081106
building_type_id_is_81,-0.5910203627276371
bldg_empratio_15,-0.578112845348809
nodes_walk_sector9_jobs,-0.3726398093277334
building_type_id_is_82,-0.303892702744935
parcels_land_cost,0.2783209678653596
building_type_id_is_83,-0.23847949990423764
building_type_id_is_11,-0.23087795538215486
b_ln_non_residential_sqft,-0.20178566730796474
building_type_id_is_21,-0.1827720990063753
improvement_value,-0.17783913808268884
building_type_id_is_42,-0.14274230858603285
nodes_walk_sector17_jobs,0.12421624596058246
bldg_empratio_13,-0.12062959813439321
bldg_empratio_18,-0.11556701847200128
parcels_total_sqft,-0.1044772066924828
building_type_id_is_23,-0.10240123085771038
building_type_id_is_31,-0.10085712691075259
building_type_id_is_65,-0.09111415043267906
bldg_empratio_14,-0.08721987486602602
building_type_id_is_13,-0.08652233443236891
building_type_id_is_51,-0.07853411454892488
building_type_id_is_33,-0.07604316904143782
bldg_empratio_3,-0.07203487375784103
b_ln_land_area,-0.056009125316056035
zones_empden,0.055069459512422446
building_type_id_is_14,-0.05076020174637355
bldg_empratio_16,-0.048474045556758924
nodes_walk_sector10_jobs,-0.04633128453480102
bldg_empratio_9,-0.04585401968593715
building_type_id_is_41,-0.04570953816988724
bldg_empratio_12,-0.043478033835948685
building_type_id_is_92,-0.0419622498939467
bldg_empratio_6,-0.038950227948420416
bldg_empratio_10,-0.03717263382139098
building_type_id_is_61,-0.03602756707726712
bldg_empratio_5,-0.035995676100868464
building_type_id_is_53,-0.03569822183131578
bldg_empratio_4,-0.03359169549928607
nodes_drv_log_sum_30min_jobs,0.033122792133195335
sqft_price_nonres,-0.03287321903270418
b_ln_parcels_parcel_far,0.03204920697579758
bldg_empratio_7,-0.03098960752127007
nodes_walk_sector8_jobs,-0.02656481052946867
nodes_drv_log_sum_20min_pop,-0.026226889593128463
zones_ln_empden_11,-0.02543445657222831
nodes_walk_sector12_jobs,-0.02542803748044339
