,theta
bldg_empratio_7,20.912408993952518
nodes_walk_sector1_jobs,0.378962758118713
nodes_walk_sector7_jobs,-0.1365520871896242
building_type_id_is_81,0.09954311436044799
bldg_empratio_1,0.09002389178127267
b_ln_non_residential_sqft,0.06463894935141187
nodes_walk_sector17_jobs,-0.05885289522573287
building_type_id_is_84,0.05884995739055713
building_type_id_is_71,0.057250879543043025
b_total_jobs,0.05158635232020556
building_type_id_is_82,0.046388860576173495
building_type_id_is_83,0.04229988682204502
nodes_walk_sector11_jobs,-0.042104601188217086
b_ln_parcels_parcel_far,0.03459397660324822
nodes_walk_sector9_jobs,0.03146119362906552
nodes_drv_log_sum_10min_pop,0.03137716626432755
nodes_walk_max_medical_far,-0.030572746348035276
zones_empden,-0.0295962188904274
nodes_walk_ave_lot_sqft,-0.026300554639585767
b_ln_sqft_price_nonres,0.021168566462032502
improvement_value,0.02103553806986556
building_type_id_is_21,0.017266506752608515
nodes_walk_lowinc_hhs,0.016333615431808734
nodes_walk_sector13_jobs,-0.016006332284714608
nodes_drv_log_sum_30min_jobs,0.015535333190175532
nodes_walk_ave_income,0.015431227839246843
building_type_id_is_65,0.014248471054543
parcels_total_sqft,0.013876816521973267
nodes_walk_log_sum_residential_units,-0.013838120480375658
zones_ln_empden_17,0.013369559586582166
nodes_drv_log_sum_20min_pop,-0.013057831495188268
nodes_walk_industrial,0.012833408521042856
nodes_walk_max_industrial_far,0.0125127539250229
bldg_empratio_16,-0.012266444722278731
nodes_walk_sector10_jobs,0.011441821891697653
building_type_id_is_33,0.011059608513627464
zones_ln_empden_3,-0.010513287652068971
nodes_walk_quarter_mile_to_transit,0.009845675964071023
zones_ln_empden_2,0.00975265041453122
sqft_price_nonres,-0.009509015279170085
nodes_drv_log_sum_15min_retail_jobs,-0.009507377276880046
b_ln_land_area,0.00937454994214178
building_type_id_is_23,0.009328405341074186
b_ln_parcel_sqft,-0.008709030157179188
zones_ln_empden_18,0.008697912926010068
building_age_gt_80,-0.008521617341012424
popden,-0.008348843050482915
b_ln_building_sqft,0.008336824838880099
zones_ln_empden_5,-0.00809322330340542
nodes_walk_population,-0.00808493566121332
stories,-0.008060325794561164
building_age_gt_70,-0.007912145571782358
nodes_walk_sector8_jobs,0.007566663087407011
zones_logsum_pop_high_income,-0.007406530194241397
nodes_walk_max_office_far,0.0070479965693397645
bldg_empratio_13,-0.006806583366157804
nodes_drv_log_sum_60min_jobs,-0.006708997123184178
zones_households,-0.006651176633113158
nodes_walk_sector2_jobs,-0.006614954152717569
parcels_land_cost,-0.006611561012050491
nodes_walk_office,-0.006596070957171606
building_age_gt_90,0.006437080789293967
building_age_gt_100,-0.006360607066293096
vacant_job_spaces,-0.006325386281744106
building_type_id_is_11,0.006248345795067348
nodes_walk_ave_nonres_sqft_price,0.005804096112485866
zones_ln_empden_16,0.005439250867451011
nodes_walk_medical,0.00536228320625814
nodes_drv_log_sum_45min_jobs,0.005281225603024056
building_type_id_is_31,-0.005055389165877929
nodes_walk_sector14_jobs,-0.0049476593933121685
nodes_walk_hhsize,-0.004885941851106795
nodes_walk_sector16_jobs,-0.004661154492660019
bldg_empratio_14,-0.004659898787055881
