,theta
building_type_id_is_91,46.304273554839746
nodes_walk_sector8_jobs,16.96101233039644
building_type_id_is_81,0.901835797507689
building_type_id_is_82,0.6439287547525774
b_ln_non_residential_sqft,0.5704810982264562
building_type_id_is_84,0.4956015269976582
nodes_walk_sector17_jobs,-0.42808472415275073
b_total_jobs,0.3310559884026487
parcels_land_cost,-0.3281021407497996
zones_logsum_pop_high_income,-0.27642260000201874
building_type_id_is_83,0.26703702240033217
zones_logsum_job_high_income,0.2427835750642538
nodes_walk_lowinc_hhs,0.18145753978324933
nodes_walk_population,0.18054353983100163
nodes_walk_sector16_jobs,-0.1764787150318549
nodes_drv_log_sum_20min_pop,0.1494414317919684
nodes_walk_sector9_jobs,-0.14816379238740962
nodes_walk_sector6_jobs,-0.14591469835761287
nodes_drv_log_sum_30min_jobs,-0.1380792265034469
nodes_walk_sector2_jobs,-0.13200722332214515
zones_households,0.13041000375586406
nodes_walk_sector18_jobs,-0.12830557563622144
nodes_walk_retail,-0.12399894535831599
nodes_walk_ave_lot_sqft,-0.1214354501656035
nodes_walk_sector14_jobs,0.10581048350685232
zones_population,-0.10440008013411047
nodes_walk_log_sum_residential_units,-0.1029699760734711
b_ln_sqft_price_nonres,0.09966665776250408
nodes_walk_max_office_far,-0.09137656296544028
nodes_drv_log_sum_15min_retail_jobs,0.08377071624084861
nodes_drv_log_sum_60min_jobs,-0.08219125072109516
nodes_walk_medical,-0.08187911178182287
b_ln_building_sqft,0.07252286865685002
bldg_empratio_8,0.07006786484748624
zones_ln_empden_12,0.0696137329166895
nodes_walk_max_industrial_far,0.06675806142075236
parcels_total_sqft,-0.0639269244602999
zones_logsum_job_low_income,0.06302484373345932
building_type_id_is_31,-0.06142557998174666
popden,-0.059752808891160435
nodes_drv_log_sum_45min_jobs,0.056664211749109406
zones_logsum_pop_low_income,-0.05380089566806898
zones_ln_empden_11,-0.05258598948521534
bldg_empratio_3,-0.04643201062550679
b_ln_land_area,0.044495075358542725
zones_empden,0.044161086837448044
b_ln_parcel_sqft,-0.044013627941626304
